ID	Len	GC	Group
RF00191_AABR04162889.1	141	0.631	RF00191
RF00191_AAEX02030071.1	149	0.671	RF00191
RF00191_AAFC03050887.1	149	0.658	RF00191
RF00191_AAFR03068024.1	150	0.660	RF00191
RF00191_AAGU02897401.1	149	0.678	RF00191
RF00191_AAGV020058531.1	149	0.671	RF00191
RF00191_AAGW01346916.1	149	0.685	RF00191
RF00191_AAIY01336208.1	149	0.671	RF00191
RF00191_AALT01403760.1	149	0.678	RF00191
RF00191_AANG01067663.1	148	0.689	RF00191
RF00191_AANN01717018.1	148	0.635	RF00191
RF00191_AANU01171861.1	147	0.531	RF00191
RF00191_AAPE01449337.1	149	0.685	RF00191
RF00191_AAPN01087141.1	149	0.671	RF00191
RF00191_AAPY01767425.1	150	0.653	RF00191
RF00191_AAQR01411246.1	149	0.651	RF00191
RF00191_AAWR02037721.1	149	0.658	RF00191
RF00191_AAWZ01001138.1	141	0.532	RF00191
RF00191_AAYZ01093683.1	149	0.644	RF00191
RF00191_ABDC01087818.1	140	0.650	RF00191
RF00191_AC073153.16	148	0.622	RF00191
RF00191_AP001458.6	149	0.638	RF00191
RF00191_BAAF04046674.1	138	0.449	RF00191
RF00191_BC027679.1	148	0.622	RF00191
RF00191_BX323559.11	136	0.449	RF00191
RF00191_CAAB01000144.1	137	0.474	RF00191
