ID	Len	GC	Group
RF00406_AC005995.3	135	0.585	RF00406
RF00406_AC101774.6	125	0.536	RF00406
RF00406_AC107774.8	134	0.530	RF00406
RF00406_AC110037.13	134	0.604	RF00406
RF00406_AC116348.3	135	0.548	RF00406
RF00406_AC116478.14	136	0.529	RF00406
RF00406_AC117251.3	135	0.533	RF00406
RF00406_AC124097.6	134	0.552	RF00406
RF00406_AC137644.3	136	0.537	RF00406
RF00406_AC150887.4	137	0.511	RF00406
RF00406_AC157481.2	136	0.574	RF00406
RF00406_AC158518.2	136	0.566	RF00406
RF00406_AC163651.2	136	0.559	RF00406
RF00406_AJ609465.1	134	0.545	RF00406
RF00406_AL592436.7	134	0.575	RF00406
RF00406_AL954208.1	136	0.574	RF00406
RF00406_AP000033.1	136	0.559	RF00406
RF00406_AY841870.1	136	0.588	RF00406
RF00406_J03733.1	136	0.551	RF00406
RF00406_U36394.1	130	0.585	RF00406
RF00406_X07944.1	133	0.541	RF00406
