ID	Len	GC	Group
RF00548_AAAA02007290.1	125	0.504	RF00548
RF00548_AAAB01008915.1	171	0.556	RF00548
RF00548_AABS01000278.1	137	0.496	RF00548
RF00548_AABU01002767.1	273	0.626	RF00548
RF00548_AACN010249771.1	134	0.537	RF00548
RF00548_AACT01041795.1	138	0.478	RF00548
RF00548_AACW02000090.1	150	0.387	RF00548
RF00548_AACZ02003076.1	134	0.507	RF00548
RF00548_AADG05001609.1	138	0.486	RF00548
RF00548_AADN02043980.1	127	0.630	RF00548
RF00548_AAEU02000135.1	273	0.634	RF00548
RF00548_AAFC03093783.1	133	0.526	RF00548
RF00548_AAFR03060642.1	143	0.531	RF00548
RF00548_AAGE02014423.1	151	0.424	RF00548
RF00548_AAGJ02131494.1	134	0.478	RF00548
RF00548_AAGU02492159.1	134	0.507	RF00548
RF00548_AAGV020859736.1	133	0.556	RF00548
RF00548_AAGW01195161.1	135	0.519	RF00548
RF00548_AAHX01087747.1	134	0.522	RF00548
RF00548_AAHY01040494.1	134	0.522	RF00548
RF00548_AAIY01590504.1	134	0.500	RF00548
RF00548_AAJJ01001715.1	130	0.500	RF00548
RF00548_AAKN02028628.1	134	0.507	RF00548
RF00548_AAKO01000845.1	271	0.635	RF00548
RF00548_AALT01584327.1	134	0.545	RF00548
RF00548_AANG01616273.1	134	0.485	RF00548
RF00548_AANH01002401.1	134	0.515	RF00548
RF00548_AANI01017315.1	259	0.564	RF00548
RF00548_AANN01366666.1	133	0.519	RF00548
RF00548_AANU01100842.1	134	0.515	RF00548
RF00548_AAPE01433684.1	134	0.507	RF00548
RF00548_AAPN01131876.1	134	0.597	RF00548
RF00548_AAPP01015607.1	201	0.537	RF00548
RF00548_AAPQ01006553.1	271	0.638	RF00548
RF00548_AAPT01020584.1	264	0.553	RF00548
RF00548_AAPU01011491.1	262	0.565	RF00548
RF00548_AAPY01441723.1	134	0.575	RF00548
RF00548_AAQB01007749.1	274	0.540	RF00548
RF00548_AAQQ01061209.1	137	0.350	RF00548
RF00548_AAQR01286380.1	134	0.507	RF00548
RF00548_AAQX01000552.1	137	0.584	RF00548
RF00548_AAQY01000404.1	136	0.603	RF00548
RF00548_AARH01003793.1	128	0.539	RF00548
RF00548_AASC02034979.1	137	0.533	RF00548
RF00548_AASG02007614.1	130	0.492	RF00548
RF00548_AASW01036016.1	271	0.627	RF00548
RF00548_AATT01000197.1	189	0.450	RF00548
RF00548_AATU01001667.1	136	0.551	RF00548
RF00548_AAVX01045818.1	136	0.566	RF00548
RF00548_AAWR02028292.1	134	0.530	RF00548
RF00548_AAWT01063690.1	133	0.414	RF00548
RF00548_AAWU01003184.1	152	0.441	RF00548
RF00548_AAWZ01041808.1	140	0.543	RF00548
RF00548_AAYZ01217881.1	135	0.519	RF00548
RF00548_AAZO01007178.1	131	0.481	RF00548
RF00548_AAZX01001930.1	137	0.518	RF00548
RF00548_AB025638.1	135	0.504	RF00548
RF00548_ABAV01020362.1	128	0.570	RF00548
RF00548_ABBA01035051.1	134	0.515	RF00548
RF00548_ABDC01471663.1	134	0.522	RF00548
RF00548_AC161863.21	126	0.389	RF00548
RF00548_AM423809.2	129	0.481	RF00548
RF00548_AP008208.1	125	0.488	RF00548
RF00548_BAAB01132489.1	127	0.551	RF00548
RF00548_BAAF04001666.1	136	0.544	RF00548
RF00548_CAAB01000241.1	134	0.537	RF00548
RF00548_CAAE01008611.1	134	0.537	RF00548
RF00548_CR385068.11	136	0.471	RF00548
