ID	Len	GC	Group
RF01256_AABY01000162.1	209	0.388	RF01256
RF01256_AABZ01000112.1	209	0.402	RF01256
RF01256_AACE03000004.1	202	0.401	RF01256
RF01256_AACF01000094.1	204	0.348	RF01256
RF01256_AACG02000009.1	212	0.396	RF01256
RF01256_AACI02000137.1	211	0.393	RF01256
RF01256_AADM01000355.1	197	0.401	RF01256
RF01256_AAFM01000047.1	195	0.462	RF01256
RF01256_AAFN01000035.1	216	0.394	RF01256
RF01256_AAPO01000014.1	212	0.396	RF01256
RF01256_AAVQ01000001.1	206	0.447	RF01256
RF01256_AAZN01000184.1	201	0.343	RF01256
RF01256_AE016814.1	193	0.461	RF01256
RF01256_CR382121.1	212	0.420	RF01256
RF01256_CR382139.2	214	0.402	RF01256
RF01256_X59720.2	209	0.402	RF01256
RF01256_Z86109.1	207	0.415	RF01256
